transacao_id;data_hora;cliente_id;categoria;valor_venda;estado;status;detalhes_acesso
1618;2026-01-07 10:15:00;C019;Moda;199.55;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1619;2026-01-07 10:30:00;C049;Casa;47.52;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1620;2026-01-07 10:45:00;C100;Livros;141.33;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1621;2026-01-07 11:00:00;C012;Livros;187.2;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1622;2026-01-07 11:15:00;C061;Eletrônicos;284.05;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1623;2026-01-07 11:30:00;C019;Moda;771.6;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1624;2026-01-07 11:45:00;C076;Eletrônicos;249.48;RS;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1625;2026-01-07 12:00:00;C009;Eletrônicos;360.25;RS;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1626;2026-01-07 12:15:00;C071;Esportes;196.44;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1627;2026-01-07 12:30:00;C028;Eletrônicos;271.35;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1628;2026-01-07 12:45:00;C078;Moda;38.39;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1629;2026-01-07 13:00:00;C095;Casa;93.39;BA;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1630;2026-01-07 13:15:00;C052;Casa;132.3;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1631;2026-01-07 13:30:00;C083;Casa;179.9;MG;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1632;2026-01-07 13:45:00;C016;Eletrônicos;31.68;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1633;2026-01-07 14:00:00;C069;Moda;57.71;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1634;2026-01-07 14:15:00;C099;Moda;;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1635;2026-01-07 14:30:00;C012;Eletrônicos;909.75;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1636;2026-01-07 14:45:00;C025;Moda;120.62;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1637;2026-01-07 15:00:00;C052;Eletrônicos;184.46;SP;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1638;2026-01-07 15:15:00;C085;Eletrônicos;74.57;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1639;2026-01-07 15:30:00;C100;Moda;255.9;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1640;2026-01-07 15:45:00;C053;Eletrônicos;102.36;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1641;2026-01-07 16:00:00;C023;Casa;77.98;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1642;2026-01-07 16:15:00;C016;Casa;;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1643;2026-01-07 16:30:00;C057;Livros;21.38;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1644;2026-01-07 16:45:00;C039;Eletrônicos;21.92;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1645;2026-01-07 17:00:00;C053;Eletrônicos;81.82;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1646;2026-01-07 17:15:00;C042;Eletrônicos;29.35;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1647;2026-01-07 17:30:00;C058;Casa;48.58;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1648;2026-01-07 17:45:00;C039;Casa;123.45;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1649;2026-01-07 18:00:00;C014;Eletrônicos;425.61;MG;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1650;2026-01-07 18:15:00;C095;Esportes;232.19;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1651;2026-01-07 18:30:00;C005;Eletrônicos;;PR;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1652;2026-01-07 18:45:00;C035;Moda;106.85;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1653;2026-01-07 19:00:00;C087;Casa;691.16;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1654;2026-01-07 19:15:00;C093;Livros;146.47;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1655;2026-01-07 19:30:00;C075;Casa;42.78;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1656;2026-01-07 19:45:00;C018;Livros;;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1657;2026-01-07 20:00:00;C076;Moda;50.21;RS;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1658;2026-01-07 20:15:00;C009;Livros;125.87;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1659;2026-01-07 20:30:00;C074;Eletrônicos;197.02;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1660;2026-01-07 20:45:00;C058;Livros;538.31;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1661;2026-01-07 21:00:00;C017;Moda;190.08;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1662;2026-01-07 21:15:00;C007;Livros;322.88;PE;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1663;2026-01-07 21:30:00;C046;Moda;1254.0;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1664;2026-01-07 21:45:00;C013;Casa;55.24;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1665;2026-01-07 22:00:00;C040;Moda;100.3;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1666;2026-01-07 22:15:00;C042;Casa;145.46;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1667;2026-01-07 22:30:00;C009;Eletrônicos;156.97;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1668;2026-01-07 22:45:00;C050;Eletrônicos;;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1669;2026-01-07 23:00:00;C027;Eletrônicos;615.44;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1670;2026-01-07 23:15:00;C066;Eletrônicos;332.97;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1671;2026-01-07 23:30:00;C005;Livros;254.06;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1672;2026-01-07 23:45:00;C029;Eletrônicos;112.54;RJ;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1673;2026-01-08 00:00:00;C037;Esportes;454.02;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1674;2026-01-08 00:15:00;C038;Moda;795.61;RJ;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1675;2026-01-08 00:30:00;C083;Eletrônicos;450.37;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1676;2026-01-08 00:45:00;C008;Livros;20.39;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1677;2026-01-08 01:00:00;C065;Casa;272.93;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1678;2026-01-08 01:15:00;C086;Moda;33.12;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1679;2026-01-08 01:30:00;C017;Casa;94.47;PR;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1680;2026-01-08 01:45:00;C071;Casa;35.34;RJ;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1681;2026-01-08 02:00:00;C089;Eletrônicos;251.46;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1682;2026-01-08 02:15:00;C045;Esportes;310.06;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1683;2026-01-08 02:30:00;C004;Esportes;50.4;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1684;2026-01-08 02:45:00;C036;Casa;141.06;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1685;2026-01-08 03:00:00;C070;Eletrônicos;172.31;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1686;2026-01-08 03:15:00;C031;Casa;135.13;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1687;2026-01-08 03:30:00;C019;Eletrônicos;;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1688;2026-01-08 03:45:00;C061;Eletrônicos;155.73;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1689;2026-01-08 04:00:00;C054;Moda;367.75;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1690;2026-01-08 04:15:00;C039;Moda;;RJ;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1691;2026-01-08 04:30:00;C091;Livros;40.89;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1692;2026-01-08 04:45:00;C074;Casa;129.54;RS;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1693;2026-01-08 05:00:00;C090;Casa;730.65;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1694;2026-01-08 05:15:00;C019;Moda;296.09;SP;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1695;2026-01-08 05:30:00;C039;Moda;303.82;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1696;2026-01-08 05:45:00;C067;Moda;132.32;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1697;2026-01-08 06:00:00;C045;Esportes;245.14;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1698;2026-01-08 06:15:00;C013;Eletrônicos;22.55;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1699;2026-01-08 06:30:00;C092;Livros;272.72;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1700;2026-01-08 06:45:00;C058;Casa;631.29;MG;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1701;2026-01-08 07:00:00;C020;Moda;;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1702;2026-01-08 07:15:00;C092;Casa;537.27;RJ;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1703;2026-01-08 07:30:00;C072;Moda;341.81;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1704;2026-01-08 07:45:00;C061;Livros;52.12;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1705;2026-01-08 08:00:00;C039;Esportes;601.86;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1706;2026-01-08 08:15:00;C001;Moda;37.19;RS;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1707;2026-01-08 08:30:00;C003;Moda;210.87;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1708;2026-01-08 08:45:00;C077;Casa;58.33;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1709;2026-01-08 09:00:00;C092;Esportes;22.94;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1710;2026-01-08 09:15:00;C062;Eletrônicos;157.06;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1711;2026-01-08 09:30:00;C063;Casa;107.4;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1712;2026-01-08 09:45:00;C025;Casa;186.38;PE;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1713;2026-01-08 10:00:00;C056;Casa;235.21;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1714;2026-01-08 10:15:00;C033;Eletrônicos;31.18;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1715;2026-01-08 10:30:00;C038;Casa;52.81;PR;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1716;2026-01-08 10:45:00;C006;Esportes;224.47;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1717;2026-01-08 11:00:00;C058;Eletrônicos;125.08;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1718;2026-01-08 11:15:00;C044;Eletrônicos;346.57;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1719;2026-01-08 11:30:00;C045;Esportes;284.1;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1720;2026-01-08 11:45:00;C032;Eletrônicos;487.06;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1721;2026-01-08 12:00:00;C045;Livros;314.81;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1722;2026-01-08 12:15:00;C061;Moda;160.5;RS;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1723;2026-01-08 12:30:00;C047;Eletrônicos;299.42;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1724;2026-01-08 12:45:00;C021;Livros;100.53;MG;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1725;2026-01-08 13:00:00;C080;Moda;111.43;RS;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1726;2026-01-08 13:15:00;C085;Moda;408.96;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1727;2026-01-08 13:30:00;C075;Moda;167.84;PE;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1728;2026-01-08 13:45:00;C036;Casa;420.34;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1729;2026-01-08 14:00:00;C099;Eletrônicos;452.09;BA;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1730;2026-01-08 14:15:00;C019;Moda;507.21;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1731;2026-01-08 14:30:00;C020;Esportes;641.13;RJ;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1732;2026-01-08 14:45:00;C057;Moda;160.96;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1733;2026-01-08 15:00:00;C018;Casa;;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1734;2026-01-08 15:15:00;C047;Moda;238.19;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1735;2026-01-08 15:30:00;C049;Livros;135.97;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1736;2026-01-08 15:45:00;C014;Eletrônicos;249.74;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1737;2026-01-08 16:00:00;C015;Esportes;325.69;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1738;2026-01-08 16:15:00;C031;Moda;311.51;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1739;2026-01-08 16:30:00;C001;Eletrônicos;137.32;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1740;2026-01-08 16:45:00;C054;Eletrônicos;65.64;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1741;2026-01-08 17:00:00;C003;Eletrônicos;160.76;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1742;2026-01-08 17:15:00;C016;Moda;58.46;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1743;2026-01-08 17:30:00;C087;Moda;572.04;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1744;2026-01-08 17:45:00;C057;Livros;126.12;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1745;2026-01-08 18:00:00;C075;Moda;61.94;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1746;2026-01-08 18:15:00;C012;Eletrônicos;26.44;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1747;2026-01-08 18:30:00;C074;Casa;279.49;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1748;2026-01-08 18:45:00;C096;Casa;273.27;RS;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1749;2026-01-08 19:00:00;C016;Eletrônicos;124.11;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1750;2026-01-08 19:15:00;C072;Eletrônicos;38.6;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1751;2026-01-08 19:30:00;C076;Eletrônicos;151.75;RJ;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1752;2026-01-08 19:45:00;C024;Casa;113.21;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1753;2026-01-08 20:00:00;C028;Casa;302.62;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1754;2026-01-08 20:15:00;C008;Moda;252.71;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1755;2026-01-08 20:30:00;C092;Livros;133.37;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1756;2026-01-08 20:45:00;C036;Livros;81.44;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1757;2026-01-08 21:00:00;C090;Casa;1126.46;BA;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1758;2026-01-08 21:15:00;C008;Livros;171.28;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1759;2026-01-08 21:30:00;C058;Eletrônicos;311.41;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1760;2026-01-08 21:45:00;C060;Eletrônicos;57.87;MG;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1761;2026-01-08 22:00:00;C050;Moda;186.18;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1762;2026-01-08 22:15:00;C028;Eletrônicos;26.98;RS;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1763;2026-01-08 22:30:00;C092;Moda;196.03;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1764;2026-01-08 22:45:00;C041;Esportes;851.18;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1765;2026-01-08 23:00:00;C100;Eletrônicos;141.21;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1766;2026-01-08 23:15:00;C064;Eletrônicos;29.94;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1767;2026-01-08 23:30:00;C027;Moda;27.86;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1768;2026-01-08 23:45:00;C063;Esportes;142.75;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1769;2026-01-09 00:00:00;C017;Moda;63.6;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1770;2026-01-09 00:15:00;C073;Moda;25.91;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1771;2026-01-09 00:30:00;C033;Eletrônicos;372.87;RS;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1772;2026-01-09 00:45:00;C084;Eletrônicos;173.36;PE;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1773;2026-01-09 01:00:00;C077;Esportes;105.36;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1774;2026-01-09 01:15:00;C092;Esportes;595.85;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1775;2026-01-09 01:30:00;C029;Eletrônicos;50.86;RS;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1776;2026-01-09 01:45:00;C013;Esportes;800.43;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1777;2026-01-09 02:00:00;C046;Casa;114.21;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1778;2026-01-09 02:15:00;C035;Livros;568.22;RJ;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1779;2026-01-09 02:30:00;C006;Moda;250.92;RS;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1780;2026-01-09 02:45:00;C082;Moda;458.19;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1781;2026-01-09 03:00:00;C069;Moda;1054.0;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1782;2026-01-09 03:15:00;C047;Casa;;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1783;2026-01-09 03:30:00;C025;Eletrônicos;831.92;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1784;2026-01-09 03:45:00;C066;Eletrônicos;143.36;BA;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1785;2026-01-09 04:00:00;C010;Moda;141.74;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1786;2026-01-09 04:15:00;C056;Casa;124.03;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1787;2026-01-09 04:30:00;C030;Eletrônicos;214.9;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1788;2026-01-09 04:45:00;C005;Casa;61.85;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1789;2026-01-09 05:00:00;C033;Esportes;221.7;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1790;2026-01-09 05:15:00;C065;Eletrônicos;215.06;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1791;2026-01-09 05:30:00;C018;Casa;378.77;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1792;2026-01-09 05:45:00;C096;Moda;468.42;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1793;2026-01-09 06:00:00;C049;Livros;165.15;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1794;2026-01-09 06:15:00;C011;Eletrônicos;110.0;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1795;2026-01-09 06:30:00;C085;Casa;95.05;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1796;2026-01-09 06:45:00;C026;Livros;74.11;PE;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1797;2026-01-09 07:00:00;C063;Esportes;34.84;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1798;2026-01-09 07:15:00;C089;Casa;124.81;RS;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1799;2026-01-09 07:30:00;C086;Moda;98.76;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1800;2026-01-09 07:45:00;C059;Casa;868.44;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1801;2026-01-09 08:00:00;C027;Livros;223.95;RS;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1802;2026-01-09 08:15:00;C049;Casa;126.65;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1803;2026-01-09 08:30:00;C077;Eletrônicos;237.15;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1804;2026-01-09 08:45:00;C033;Esportes;57.47;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1805;2026-01-09 09:00:00;C098;Casa;166.77;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1806;2026-01-09 09:15:00;C099;Casa;266.03;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1807;2026-01-09 09:30:00;C001;Eletrônicos;187.8;MG;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1808;2026-01-09 09:45:00;C021;Casa;148.45;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1809;2026-01-09 10:00:00;C055;Moda;1292.76;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1810;2026-01-09 10:15:00;C006;Casa;550.72;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1811;2026-01-09 10:30:00;C092;Eletrônicos;264.15;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1812;2026-01-09 10:45:00;C081;Casa;230.63;SP;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1813;2026-01-09 11:00:00;C069;Esportes;262.33;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1814;2026-01-09 11:15:00;C095;Eletrônicos;76.2;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1815;2026-01-09 11:30:00;C005;Esportes;145.69;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1816;2026-01-09 11:45:00;C003;Moda;30.06;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1817;2026-01-09 12:00:00;C053;Livros;181.35;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1818;2026-01-09 12:15:00;C023;Livros;215.78;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1819;2026-01-09 12:30:00;C053;Casa;84.61;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1820;2026-01-09 12:45:00;C037;Casa;851.26;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1821;2026-01-09 13:00:00;C074;Livros;620.48;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1822;2026-01-09 13:15:00;C074;Moda;;RS;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
